8 00:59:36.078795 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Start routing
Nov 16 16:47:11.142555 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] inputStream with same type not found
Nov 16 16:47:11.142622 BS18_TS05_TEST_02  [SOURCE 2_0] [ROUTING] Start routing
Nov 16 16:47:11.142630 BS18_TS05_TEST_02  [SOURCE 2_0] [ROUTING] Routing output stream 0, type:VIDEO
Nov 16 16:47:11.142637 BS18_TS05_TEST_02  [SOURCE 2_0] [ROUTING] Routing output stream 1, type:AUDIO
Nov 16 16:47:11.142643 BS18_TS05_TEST_02  [SOURCE 2_0] [ROUTING] Routing output stream 2, type:AUDIO
Nov 16 16:47:11.142649 BS18_TS05_TEST_02  [SOURCE 2_0] [ROUTING] Finished routing
Nov 16 16:47:11.142674 BS18_TS05_TEST_02  [SOURCE 2_0] [ROUTING] inputStream with same type not found
Nov 16 16:47:11.142693 BS18_TS05_TEST_02  [SOURCE 2_0] [ROUTING] inputStream with same type not found
Nov 16 16:47:11.142760 BS18_TS05_TEST_02  [SOURCE 2_1] [ROUTING] Start routing
Nov 16 16:47:11.142767 BS18_TS05_TEST_02  [SOURCE 2_1] [ROUTING] Routing output stream 0, type:VIDEO
Nov 16 16:47:11.142774 BS18_TS05_TEST_02  [SOURCE 2_1] [ROUTING] Routing output stream 1, type:AUDIO
Nov 16 16:47:11.142780 BS18_TS05_TEST_02  [SOURCE 2_1] [ROUTING] Routing output stream 2, type:AUDIO
Nov 16 16:47:11.142786 BS18_TS05_TEST_02  [SOURCE 2_1] [ROUTING] Finished routing
Nov 16 16:47:11.142811 BS18_TS05_TEST_02  [SOURCE 2_1] [ROUTING] inputStream with same type not found
Nov 16 16:47:11.142829 BS18_TS05_TEST_02  [SOURCE 2_1] [ROUTING] inputStream with same type not found
Nov 16 16:47:11.144253 BS18_TS05_TEST_02  [CONFIG] Configuration parsed with success
Nov 16 16:47:11.144373 BS18_TS05_TEST_02  [GENERAL] License status=wait for license
Nov 16 16:47:11.145772 BS18_TS05_TEST_02  [GENERAL] Register in serviceDiscovery interface 'esamreceiver' for networkName 'BS18_05'
Nov 16 16:47:11.195475 BS18_TS05_TEST_02  [SOURCE 1_0] [INPUT] Select program by PMT (use default program number)
Nov 16 16:47:11.200233 BS18_TS05_TEST_02  [SOURCE 1_1] [INPUT] Select program by PMT (use default program number)
Nov 16 16:47:11.242718 BS18_TS05_TEST_02  [GENERAL] License status=started
Nov 16 16:47:11.434367 BS18_TS05_TEST_02  [SOURCE 1_1] [INPUT] Detected program 500
Nov 16 16:47:11.434801 BS18_TS05_TEST_02  [SOURCE 1_1] [INPUT] Detected Video: PID=5005 (0x138d) codec=h264
Nov 16 16:47:11.434826 BS18_TS05_TEST_02  [SOURCE 1_1] [INPUT] Detected Audio: PID=5006 (0x138e) codec=ac3, language=kor
Nov 16 16:47:11.434847 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Start routing
Nov 16 16:47:11.434854 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Input stream 0, type:VIDEO, PID 0x138d
Nov 16 16:47:11.434861 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Input stream 1, type:AUDIO, PID 0x138e
Nov 16 16:47:11.434869 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Routing output stream 0, type:VIDEO
Nov 16 16:47:11.434911 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Matched input stream 0, type:VIDEO, PID 0x138d
Nov 16 16:47:11.434925 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Routing output stream 1, type:AUDIO
Nov 16 16:47:11.434945 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Matched input stream 1, type:AUDIO, PID 0x138e
Nov 16 16:47:11.434952 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Routing output stream 2, type:AUDIO
Nov 16 16:47:11.434962 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Matched input stream 1, type:AUDIO, PID 0x138e
Nov 16 16:47:11.434968 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Finished routing
Nov 16 16:47:11.434987 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Routing for input PID=5005 (0x138d) on PID=32 (0x20)
Nov 16 16:47:11.435101 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Routing for input PID=5006 (0x138e) on PID=33 (0x21)
Nov 16 16:47:11.435176 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Routing for input PID=5006 (0x138e) on PID=34 (0x22)
Nov 16 16:47:11.511239 BS18_TS05_TEST_02  [SOURCE 1_0] [INPUT] Detected program 500
Nov 16 16:47:11.511448 BS18_TS05_TEST_02  [SOURCE 1_0] [INPUT] Detected Video: PID=5005 (0x138d) codec=h264
Nov 16 16:47:11.511472 BS18_TS05_TEST_02  [SOURCE 1_0] [INPUT] Detected Audio: PID=5006 (0x138e) codec=ac3, language=kor
Nov 16 16:47:11.511506 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Start routing
Nov 16 16:47:11.511517 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Input stream 0, type:VIDEO, PID 0x138d
Nov 16 16:47:11.511527 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Input stream 1, type:AUDIO, PID 0x138e
Nov 16 16:47:11.511538 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Routing output stream 0, type:VIDEO
Nov 16 16:47:11.511559 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Matched input stream 0, type:VIDEO, PID 0x138d
Nov 16 16:47:11.511573 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Routing output stream 1, type:AUDIO
Nov 16 16:47:11.511588 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Matched input stream 1, type:AUDIO, PID 0x138e
Nov 16 16:47:11.511600 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Routing output stream 2, type:AUDIO
Nov 16 16:47:11.511615 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Matched input stream 1, type:AUDIO, PID 0x138e
Nov 16 16:47:11.511625 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Finished routing
Nov 16 16:47:11.511645 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Routing for input PID=5005 (0x138d) on PID=32 (0x20)
Nov 16 16:47:11.511793 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Routing for input PID=5006 (0x138e) on PID=33 (0x21)
Nov 16 16:47:11.511919 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Routing for input PID=5006 (0x138e) on PID=34 (0x22)
Nov 23 10:21:06.005152 BS18_TS05_TEST_02  [GENERAL] The process is ending
Nov 23 10:21:21.292747 noServiceName  **********************************************************
Nov 23 10:21:21.292760 noServiceName  [GENERAL] MKEL 14.0 - configVersion 17.13.1 - statsVersion 3.15.3
Nov 23 10:21:21.292766 noServiceName  [GENERAL] Log system is syslog
Nov 23 10:21:21.292920 noServiceName  [GENERAL] The process is starting
Nov 23 10:21:21.730623 BS18_TS05_TEST_02  [GENERAL] Esam Server started with ip=192.168.21.51 - port=9104
Nov 23 10:21:21.730693 BS18_TS05_TEST_02  [GENERAL] Service id=e9c9447699d94ad9a463e0b93d3e8f55 - Server id=standalone
Nov 23 10:21:21.734118 BS18_TS05_TEST_02  [SOURCE 1_0] [INPUT] Select program by PMT (use default program number)
Nov 23 10:21:21.737770 BS18_TS05_TEST_02  [SOURCE 1_1] [INPUT] Select program by PMT (use default program number)
Nov 23 10:21:21.747490 BS18_TS05_TEST_02  [SOURCE 2_0] [INPUT] Select program by PMT (use default program number)
Nov 23 10:21:21.753039 BS18_TS05_TEST_02  [SOURCE 2_1] [INPUT] Select program by PMT (use default program number)
Nov 23 10:21:22.145471 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Start routing
Nov 23 10:21:22.145482 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Routing output stream 0, type:VIDEO
Nov 23 10:21:22.145490 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Routing output stream 1, type:AUDIO
Nov 23 10:21:22.145496 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Routing output stream 2, type:AUDIO
Nov 23 10:21:22.145502 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Finished routing
Nov 23 10:21:22.145541 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] inputStream with same type not found
Nov 23 10:21:22.145559 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] inputStream with same type not found
Nov 23 10:21:22.145680 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Start routing
Nov 23 10:21:22.145691 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Routing output stream 0, type:VIDEO
Nov 23 10:21:22.145699 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Routing output stream 1, type:AUDIO
Nov 23 10:21:22.145705 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Routing output stream 2, type:AUDIO
Nov 23 10:21:22.145711 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Finished routing
Nov 23 10:21:22.145737 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] inputStream with same type not found
Nov 23 10:21:22.145754 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] inputStream with same type not found
Nov 23 10:21:22.145846 BS18_TS05_TEST_02  [SOURCE 2_0] [ROUTING] Start routing
Nov 23 10:21:22.145853 BS18_TS05_TEST_02  [SOURCE 2_0] [ROUTING] Routing output stream 0, type:VIDEO
Nov 23 10:21:22.145859 BS18_TS05_TEST_02  [SOURCE 2_0] [ROUTING] Routing output stream 1, type:AUDIO
Nov 23 10:21:22.145865 BS18_TS05_TEST_02  [SOURCE 2_0] [ROUTING] Routing output stream 2, type:AUDIO
Nov 23 10:21:22.145871 BS18_TS05_TEST_02  [SOURCE 2_0] [ROUTING] Finished routing
Nov 23 10:21:22.145896 BS18_TS05_TEST_02  [SOURCE 2_0] [ROUTING] inputStream with same type not found
Nov 23 10:21:22.145913 BS18_TS05_TEST_02  [SOURCE 2_0] [ROUTING] inputStream with same type not found
Nov 23 10:21:22.145989 BS18_TS05_TEST_02  [SOURCE 2_1] [ROUTING] Start routing
Nov 23 10:21:22.145995 BS18_TS05_TEST_02  [SOURCE 2_1] [ROUTING] Routing output stream 0, type:VIDEO
Nov 23 10:21:22.146002 BS18_TS05_TEST_02  [SOURCE 2_1] [ROUTING] Routing output stream 1, type:AUDIO
Nov 23 10:21:22.146008 BS18_TS05_TEST_02  [SOURCE 2_1] [ROUTING] Routing output stream 2, type:AUDIO
Nov 23 10:21:22.146014 BS18_TS05_TEST_02  [SOURCE 2_1] [ROUTING] Finished routing
Nov 23 10:21:22.146038 BS18_TS05_TEST_02  [SOURCE 2_1] [ROUTING] inputStream with same type not found
Nov 23 10:21:22.146055 BS18_TS05_TEST_02  [SOURCE 2_1] [ROUTING] inputStream with same type not found
Nov 23 10:21:22.147490 BS18_TS05_TEST_02  [CONFIG] Configuration parsed with success
Nov 23 10:21:22.147617 BS18_TS05_TEST_02  [GENERAL] License status=wait for license
Nov 23 10:21:22.149294 BS18_TS05_TEST_02  [GENERAL] Register in serviceDiscovery interface 'esamreceiver' for networkName 'BS18_05'
Nov 23 10:21:22.203915 BS18_TS05_TEST_02  [SOURCE 1_0] [INPUT] Select program by PMT (use default program number)
Nov 23 10:21:22.209038 BS18_TS05_TEST_02  [SOURCE 1_1] [INPUT] Select program by PMT (use default program number)
Nov 23 10:21:22.246619 BS18_TS05_TEST_02  [GENERAL] License status=started
Nov 23 10:21:22.406977 BS18_TS05_TEST_02  [SOURCE 1_0] [INPUT] Detected program 500
Nov 23 10:21:22.407504 BS18_TS05_TEST_02  [SOURCE 1_0] [INPUT] Detected Video: PID=5005 (0x138d) codec=h264
Nov 23 10:21:22.407528 BS18_TS05_TEST_02  [SOURCE 1_0] [INPUT] Detected Audio: PID=5006 (0x138e) codec=ac3, language=kor
Nov 23 10:21:22.407548 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Start routing
Nov 23 10:21:22.407555 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Input stream 0, type:VIDEO, PID 0x138d
Nov 23 10:21:22.407562 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Input stream 1, type:AUDIO, PID 0x138e
Nov 23 10:21:22.407569 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Routing output stream 0, type:VIDEO
Nov 23 10:21:22.407609 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Matched input stream 0, type:VIDEO, PID 0x138d
Nov 23 10:21:22.407623 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Routing output stream 1, type:AUDIO
Nov 23 10:21:22.407633 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Matched input stream 1, type:AUDIO, PID 0x138e
Nov 23 10:21:22.407641 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Routing output stream 2, type:AUDIO
Nov 23 10:21:22.407649 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Matched input stream 1, type:AUDIO, PID 0x138e
Nov 23 10:21:22.407656 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Finished routing
Nov 23 10:21:22.407673 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Routing for input PID=5005 (0x138d) on PID=32 (0x20)
Nov 23 10:21:22.407835 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Routing for input PID=5006 (0x138e) on PID=33 (0x21)
Nov 23 10:21:22.407937 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Routing for input PID=5006 (0x138e) on PID=34 (0x22)
Nov 23 10:21:22.447715 BS18_TS05_TEST_02  [SOURCE 1_1] [INPUT] Detected program 500
Nov 23 10:21:22.447862 BS18_TS05_TEST_02  [SOURCE 1_1] [INPUT] Detected Video: PID=5005 (0x138d) codec=h264
Nov 23 10:21:22.447878 BS18_TS05_TEST_02  [SOURCE 1_1] [INPUT] Detected Audio: PID=5006 (0x138e) codec=ac3, language=kor
Nov 23 10:21:22.447900 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Start routing
Nov 23 10:21:22.447907 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Input stream 0, type:VIDEO, PID 0x138d
Nov 23 10:21:22.447913 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Input stream 1, type:AUDIO, PID 0x138e
Nov 23 10:21:22.447920 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Routing output stream 0, type:VIDEO
Nov 23 10:21:22.447942 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Matched input stream 0, type:VIDEO, PID 0x138d
Nov 23 10:21:22.447951 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Routing output stream 1, type:AUDIO
Nov 23 10:21:22.447960 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Matched input stream 1, type:AUDIO, PID 0x138e
Nov 23 10:21:22.447968 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Routing output stream 2, type:AUDIO
Nov 23 10:21:22.447977 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Matched input stream 1, type:AUDIO, PID 0x138e
Nov 23 10:21:22.447983 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Finished routing
Nov 23 10:21:22.447997 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Routing for input PID=5005 (0x138d) on PID=32 (0x20)
Nov 23 10:21:22.448063 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Routing for input PID=5006 (0x138e) on PID=33 (0x21)
Nov 23 10:21:22.448125 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Routing for input PID=5006 (0x138e) on PID=34 (0x22)
Nov 28 14:33:32.561443 BS18_TS05_TEST_02  [SOURCE 1_0] [INPUT] Select program by PMT (use default program number)
Nov 28 14:33:32.566042 BS18_TS05_TEST_02  [SOURCE 1_1] [INPUT] Select program by PMT (use default program number)
Nov 28 14:33:32.686316 BS18_TS05_TEST_02  [SOURCE 1_1] [INPUT] Detected program 500
Nov 28 14:33:32.686464 BS18_TS05_TEST_02  [SOURCE 1_1] [INPUT] Detected Video: PID=5005 (0x138d) codec=h264
Nov 28 14:33:32.686480 BS18_TS05_TEST_02  [SOURCE 1_1] [INPUT] Detected Audio: PID=5006 (0x138e) codec=ac3, language=kor
Nov 28 14:33:32.686500 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Start routing
Nov 28 14:33:32.686507 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Input stream 2, type:VIDEO, PID 0x138d
Nov 28 14:33:32.686514 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Input stream 3, type:AUDIO, PID 0x138e
Nov 28 14:33:32.686521 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Routing output stream 0, type:VIDEO
Nov 28 14:33:32.686539 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Matched input stream 2, type:VIDEO, PID 0x138d
Nov 28 14:33:32.686547 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Routing output stream 1, type:AUDIO
Nov 28 14:33:32.686556 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Matched input stream 3, type:AUDIO, PID 0x138e
Nov 28 14:33:32.686563 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Routing output stream 2, type:AUDIO
Nov 28 14:33:32.686572 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Matched input stream 3, type:AUDIO, PID 0x138e
Nov 28 14:33:32.686578 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Finished routing
Nov 28 14:33:32.686592 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Routing for input PID=5005 (0x138d) on PID=5005 (0x138d)
Nov 28 14:33:32.686640 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Routing for input PID=5006 (0x138e) on PID=5006 (0x138e)
Nov 28 14:33:32.686666 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Routing for input PID=5006 (0x138e) on PID=5006 (0x138e)
Nov 28 14:33:32.838366 BS18_TS05_TEST_02  [SOURCE 1_0] [INPUT] Detected program 500
Nov 28 14:33:32.838593 BS18_TS05_TEST_02  [SOURCE 1_0] [INPUT] Detected Video: PID=5005 (0x138d) codec=h264
Nov 28 14:33:32.838618 BS18_TS05_TEST_02  [SOURCE 1_0] [INPUT] Detected Audio: PID=5006 (0x138e) codec=ac3, language=kor
Nov 28 14:33:32.838650 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Start routing
Nov 28 14:33:32.838661 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Input stream 2, type:VIDEO, PID 0x138d
Nov 28 14:33:32.838671 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Input stream 3, type:AUDIO, PID 0x138e
Nov 28 14:33:32.838683 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Routing output stream 0, type:VIDEO
Nov 28 14:33:32.838708 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Matched input stream 2, type:VIDEO, PID 0x138d
Nov 28 14:33:32.838721 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Routing output stream 1, type:AUDIO
Nov 28 14:33:32.838736 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Matched input stream 3, type:AUDIO, PID 0x138e
Nov 28 14:33:32.838747 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Routing output stream 2, type:AUDIO
Nov 28 14:33:32.838762 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Matched input stream 3, type:AUDIO, PID 0x138e
Nov 28 14:33:32.838785 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Finished routing
Nov 28 14:33:32.838807 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Routing for input PID=5005 (0x138d) on PID=5005 (0x138d)
Nov 28 14:33:32.838956 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Routing for input PID=5006 (0x138e) on PID=5006 (0x138e)
Nov 28 14:33:32.839020 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Routing for input PID=5006 (0x138e) on PID=5006 (0x138e)
Nov 28 14:33:45.346589 BS18_TS05_TEST_02  [GENERAL] The process is ending
Nov 28 14:33:58.172668 noServiceName  **********************************************************
Nov 28 14:33:58.172680 noServiceName  [GENERAL] MKEL 14.0 - configVersion 17.13.1 - statsVersion 3.15.3
Nov 28 14:33:58.172685 noServiceName  [GENERAL] Log system is syslog
Nov 28 14:33:58.172841 noServiceName  [GENERAL] The process is starting
Nov 28 14:33:58.609350 BS18_TS05_TEST_02  [GENERAL] Esam Server started with ip=192.168.21.51 - port=9104
Nov 28 14:33:58.609411 BS18_TS05_TEST_02  [GENERAL] Service id=e9c9447699d94ad9a463e0b93d3e8f55 - Server id=standalone
Nov 28 14:33:58.613107 BS18_TS05_TEST_02  [SOURCE 1_0] [INPUT] Select program by PMT (use default program number)
Nov 28 14:33:58.616336 BS18_TS05_TEST_02  [SOURCE 1_1] [INPUT] Select program by PMT (use default program number)
Nov 28 14:33:58.626437 BS18_TS05_TEST_02  [SOURCE 2_0] [INPUT] Select program by PMT (use default program number)
Nov 28 14:33:58.631997 BS18_TS05_TEST_02  [SOURCE 2_1] [INPUT] Select program by PMT (use default program number)
Nov 28 14:33:59.021692 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Start routing
Nov 28 14:33:59.021704 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Routing output stream 0, type:VIDEO
Nov 28 14:33:59.021712 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Routing output stream 1, type:AUDIO
Nov 28 14:33:59.021718 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Routing output stream 2, type:AUDIO
Nov 28 14:33:59.021723 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] Finished routing
Nov 28 14:33:59.021763 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] inputStream with same type not found
Nov 28 14:33:59.021781 BS18_TS05_TEST_02  [SOURCE 1_0] [ROUTING] inputStream with same type not found
Nov 28 14:33:59.021888 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Start routing
Nov 28 14:33:59.021899 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Routing output stream 0, type:VIDEO
Nov 28 14:33:59.021910 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Routing output stream 1, type:AUDIO
Nov 28 14:33:59.021919 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Routing output stream 2, type:AUDIO
Nov 28 14:33:59.021925 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Finished routing
Nov 28 14:33:59.021955 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] inputStream with same type not found
Nov 28 14:33:59.021974 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] inputStream with same type not found
Nov 28 14:33:59.022043 BS18_TS05_TEST_02  [SOURCE 2_0] [ROUTING] Start routing
Nov 28 14:33:59.022051 BS18_TS05_TEST_02  [SOURCE 2_0] [ROUTING] Routing output stream 0, type:VIDEO
Nov 28 14:33:59.022058 BS18_TS05_TEST_02  [SOURCE 2_0] [ROUTING] Routing output stream 1, type:AUDIO
Nov 28 14:33:59.022064 BS18_TS05_TEST_02  [SOURCE 2_0] [ROUTING] Routing output stream 2, type:AUDIO
Nov 28 14:33:59.022070 BS18_TS05_TEST_02  [SOURCE 2_0] [ROUTING] Finished routing
Nov 28 14:33:59.022094 BS18_TS05_TEST_02  [SOURCE 2_0] [ROUTING] inputStream with same type not found
Nov 28 14:33:59.022112 BS18_TS05_TEST_02  [SOURCE 2_0] [ROUTING] inputStream with same type not found
Nov 28 14:33:59.022178 BS18_TS05_TEST_02  [SOURCE 2_1] [ROUTING] Start routing
Nov 28 14:33:59.022185 BS18_TS05_TEST_02  [SOURCE 2_1] [ROUTING] Routing output stream 0, type:VIDEO
Nov 28 14:33:59.022191 BS18_TS05_TEST_02  [SOURCE 2_1] [ROUTING] Routing output stream 1, type:AUDIO
Nov 28 14:33:59.022197 BS18_TS05_TEST_02  [SOURCE 2_1] [ROUTING] Routing output stream 2, type:AUDIO
Nov 28 14:33:59.022203 BS18_TS05_TEST_02  [SOURCE 2_1] [ROUTING] Finished routing
Nov 28 14:33:59.022228 BS18_TS05_TEST_02  [SOURCE 2_1] [ROUTING] inputStream with same type not found
Nov 28 14:33:59.022245 BS18_TS05_TEST_02  [SOURCE 2_1] [ROUTING] inputStream with same type not found
Nov 28 14:33:59.023612 BS18_TS05_TEST_02  [CONFIG] Configuration parsed with success
Nov 28 14:33:59.023730 BS18_TS05_TEST_02  [GENERAL] License status=wait for license
Nov 28 14:33:59.025245 BS18_TS05_TEST_02  [GENERAL] Register in serviceDiscovery interface 'esamreceiver' for networkName 'BS18_05'
Nov 28 14:33:59.073717 BS18_TS05_TEST_02  [SOURCE 1_0] [INPUT] Select program by PMT (use default program number)
Nov 28 14:33:59.078020 BS18_TS05_TEST_02  [SOURCE 1_1] [INPUT] Select program by PMT (use default program number)
Nov 28 14:33:59.110720 BS18_TS05_TEST_02  [GENERAL] License status=started
Nov 28 14:33:59.474716 BS18_TS05_TEST_02  [SOURCE 1_1] [INPUT] Detected program 500
Nov 28 14:33:59.475199 BS18_TS05_TEST_02  [SOURCE 1_1] [INPUT] Detected Video: PID=5005 (0x138d) codec=h264
Nov 28 14:33:59.475224 BS18_TS05_TEST_02  [SOURCE 1_1] [INPUT] Detected Audio: PID=5006 (0x138e) codec=ac3, language=kor
Nov 28 14:33:59.475245 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Start routing
Nov 28 14:33:59.475252 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Input stream 0, type:VIDEO, PID 0x138d
Nov 28 14:33:59.475258 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Input stream 1, type:AUDIO, PID 0x138e
Nov 28 14:33:59.475266 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Routing output stream 0, type:VIDEO
Nov 28 14:33:59.475308 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Matched input stream 0, type:VIDEO, PID 0x138d
Nov 28 14:33:59.475322 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Routing output stream 1, type:AUDIO
Nov 28 14:33:59.475332 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Matched input stream 1, type:AUDIO, PID 0x138e
Nov 28 14:33:59.475339 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Routing output stream 2, type:AUDIO
Nov 28 14:33:59.475348 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Matched input stream 1, type:AUDIO, PID 0x138e
Nov 28 14:33:59.475355 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Finished routing
Nov 28 14:33:59.475372 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Routing for input PID=5005 (0x138d) on PID=32 (0x20)
Nov 28 14:33:59.475522 BS18_TS05_TEST_02  [SOURCE 1_1] [ROUTING] Routing for input PID=5006 (0x138e) on PID=33 (0x21)
